"category","Reproductive_mode","year","site","perccover","yearind","perccoverLog"
"Rare","Broadcaster",2005,"VIIS-Tektite",0.148558234365878,4,-0.828103270884546
"Rare","Broadcaster",2005,"VIIS-Yawzi",0.148706778181185,4,-0.827669235515733
"Rare","Broadcaster",2006,"BUIS-South Fore Reef",0.0110144485144485,5,-1.95803724278264
"Rare","Broadcaster",2006,"BUIS-Western Spur and Groove",0.0503524763869591,5,-1.29797916553252
"Rare","Broadcaster",2006,"VIIS-Haulover",0.0747272395548258,5,-1.12652106040741
"Rare","Broadcaster",2006,"VIIS-Mennebeck",0.018543956043956,5,-1.73179761081803
"Rare","Broadcaster",2006,"VIIS-Newfound",0.119164842182084,5,-0.923851857838388
"Rare","Broadcaster",2006,"VIIS-Tektite",0.0852759833671163,5,-1.06917326378864
"Rare","Broadcaster",2006,"VIIS-Yawzi",0.0770761185046899,5,-1.11308016420911
"Rare","Broadcaster",2007,"BUIS-South Fore Reef",0.0335220070934357,6,-1.47466998635715
"Rare","Broadcaster",2007,"BUIS-Western Spur and Groove",0.0478357787312181,6,-1.32024715164976
"Rare","Broadcaster",2007,"VIIS-Haulover",0.0965288435653254,6,-1.01534289671268
"Rare","Broadcaster",2007,"VIIS-Mennebeck",0.0297298242413185,6,-1.52680765827744
"Rare","Broadcaster",2007,"VIIS-Newfound",0.0666041377016535,6,-1.17649878997118
"Rare","Broadcaster",2007,"VIIS-Tektite",0.286676871750763,6,-0.542607343245312
"Rare","Broadcaster",2007,"VIIS-Yawzi",0.0917707600281492,6,-1.03729567153567
"Rare","Broadcaster",2008,"BUIS-South Fore Reef",0.113231362689491,7,-0.946033266111577
"Rare","Broadcaster",2008,"BUIS-Western Spur and Groove",0.0576880126663928,7,-1.23891442209032
"Rare","Broadcaster",2008,"VIIS-Haulover",0.0458705832269051,7,-1.33846573794484
"Rare","Broadcaster",2008,"VIIS-Mennebeck",0.0376057876057876,7,-1.42474531114072
"Rare","Broadcaster",2008,"VIIS-Newfound",0.1044061942959,7,-0.981273734391942
"Rare","Broadcaster",2008,"VIIS-Tektite",0.418473241024237,7,-0.378332307436705
"Rare","Broadcaster",2008,"VIIS-Yawzi",0.133259954699583,7,-0.875300338702014
"Rare","Broadcaster",2009,"BUIS-South Fore Reef",0.09939073988952,8,-1.00265407638963
"Rare","Broadcaster",2009,"BUIS-Western Spur and Groove",0.0555185834538301,8,-1.25556162335351
"Rare","Broadcaster",2009,"VIIS-Haulover",0.0811027540535582,8,-1.09096439794723
"Rare","Broadcaster",2009,"VIIS-Mennebeck",0.117264959377887,8,-0.930831742550126
"Rare","Broadcaster",2009,"VIIS-Newfound",0.119232945703534,8,-0.923603726472481
"Rare","Broadcaster",2009,"VIIS-Tektite",0.423897900980952,8,-0.372738733926346
"Rare","Broadcaster",2009,"VIIS-Yawzi",0.189065746364887,8,-0.723387146523622
"Rare","Broadcaster",2010,"BUIS-South Fore Reef",0.0872520464686363,9,-1.05922437801218
"Rare","Broadcaster",2010,"BUIS-Western Spur and Groove",0.0659191347951429,9,-1.18098850149542
"Rare","Broadcaster",2010,"VIIS-Haulover",0.102336233654426,9,-0.989970570686152
"Rare","Broadcaster",2010,"VIIS-Mennebeck",0.0495631720430108,9,-1.30484090655966
"Rare","Broadcaster",2010,"VIIS-Newfound",0.113145530526567,9,-0.946362596866006
"Rare","Broadcaster",2010,"VIIS-Tektite",0.265251530003244,9,-0.576342102355746
"Rare","Broadcaster",2010,"VIIS-Yawzi",0.151057777929359,9,-0.820856908094534
"Rare","Broadcaster",2011,"BUIS-South Fore Reef",0.0277420120051931,10,-1.55686204466628
"Rare","Broadcaster",2011,"BUIS-Western Spur and Groove",0.063119563716249,10,-1.19983601164085
"Rare","Broadcaster",2011,"VIIS-Haulover",0.0993500151182221,10,-1.002832062467
"Rare","Broadcaster",2011,"VIIS-Mennebeck",0.111608797010062,10,-0.952301572940038
"Rare","Broadcaster",2011,"VIIS-Newfound",0.0841756417865288,10,-1.07481356370393
"Rare","Broadcaster",2011,"VIIS-Tektite",0.234977645750382,10,-0.628973451724158
"Rare","Broadcaster",2011,"VIIS-Yawzi",0.184988806723186,10,-0.732854549031697
"Rare","Broadcaster",2012,"BUIS-South Fore Reef",0.0473022786827341,11,-1.32511793758141
"Rare","Broadcaster",2012,"BUIS-Western Spur and Groove",0.0406678112960727,11,-1.39074920029313
"Rare","Broadcaster",2012,"VIIS-Haulover",0.113389568518838,11,-0.9454268973222
"Rare","Broadcaster",2012,"VIIS-Mennebeck",0.138873106060606,11,-0.857381850881223
"Rare","Broadcaster",2012,"VIIS-Newfound",0.0609741269430549,11,-1.21485440940748
"Rare","Broadcaster",2012,"VIIS-Tektite",0.447283222256962,11,-0.349417392052869
"Rare","Broadcaster",2012,"VIIS-Yawzi",0.116575567274376,11,-0.933392462525569
"Rare","Broadcaster",2013,"BUIS-South Fore Reef",0.0912403658922025,12,-1.03981298178375
"Rare","Broadcaster",2013,"BUIS-Western Spur and Groove",0.0445441139248955,12,-1.35120967566358
"Rare","Broadcaster",2013,"VIIS-Haulover",0.0604185962019216,12,-1.2188293695765
"Rare","Broadcaster",2013,"VIIS-Mennebeck",0.117416931614306,12,-0.930269272965226
"Rare","Broadcaster",2013,"VIIS-Newfound",0.100016143635688,12,-0.999929894739644
"Rare","Broadcaster",2013,"VIIS-Tektite",0.244996440658375,12,-0.610840225078961
"Rare","Broadcaster",2013,"VIIS-Yawzi",0.153054051532636,12,-0.815155169595048
"Rare","Broadcaster",2014,"BUIS-South Fore Reef",0.144022132676748,13,-0.841570762343839
"Rare","Broadcaster",2014,"BUIS-Western Spur and Groove",0.0404644483458822,13,-1.39292637599236
"Rare","Broadcaster",2014,"VIIS-Haulover",0.0962557035922718,13,-1.01657352711545
"Rare","Broadcaster",2014,"VIIS-Mennebeck",0.106798862221656,13,-0.971433374025519
"Rare","Broadcaster",2014,"VIIS-Newfound",0.0550500258754528,13,-1.25924247255846
"Rare","Broadcaster",2014,"VIIS-Tektite",0.258362602821637,13,-0.587770348895182
"Rare","Broadcaster",2014,"VIIS-Yawzi",0.163095290820855,13,-0.787558578506277
"Rare","Broadcaster",2015,"BUIS-South Fore Reef",0.22114625129331,14,-0.655320418068867
"Rare","Broadcaster",2015,"VIIS-Haulover",0.0878471003471003,14,-1.05627256910366
"Rare","Broadcaster",2015,"VIIS-Mennebeck",0.0297181372549019,14,-1.52697841581558
"Rare","Broadcaster",2015,"VIIS-Newfound",0.0503657902554961,14,-1.29786434743914
"Rare","Broadcaster",2015,"VIIS-Tektite",0.108435096912665,14,-0.964830128051299
"Rare","Broadcaster",2015,"VIIS-Yawzi",0.180579883964843,14,-0.74333063037714
"Rare","Broadcaster",2016,"BUIS-South Fore Reef",0.29252979140059,15,-0.533829898532081
"Rare","Broadcaster",2016,"VIIS-Haulover",0.119157611113849,15,-0.923878212157841
"Rare","Broadcaster",2016,"VIIS-Mennebeck",0.0932871866695396,15,-1.03017800406557
"Rare","Broadcaster",2016,"VIIS-Newfound",0.115233211847616,15,-0.938422333036132
"Rare","Broadcaster",2016,"VIIS-Tektite",0.134192042694917,15,-0.872273236150241
"Rare","Broadcaster",2016,"VIIS-Yawzi",0.159604034779565,15,-0.796956133910402
"Rare","Broadcaster",2017,"BUIS-South Fore Reef",0.135594282443022,16,-0.867758622827339
"Rare","Broadcaster",2017,"VIIS-Haulover",0.0308558414405189,16,-1.51066260585334
"Rare","Broadcaster",2017,"VIIS-Mennebeck",0.103470510212458,16,-0.985183409404213
"Rare","Broadcaster",2017,"VIIS-Newfound",0.0545486758722053,16,-1.26321578711733
"Rare","Broadcaster",2017,"VIIS-Tektite",0.128947568763576,16,-0.889586841835599
"Rare","Broadcaster",2017,"VIIS-Yawzi",0.124086931937976,16,-0.906273953280191
"Rare","Broadcaster",2018,"BUIS-South Fore Reef",0.0682476487098337,17,-1.16591230648406
"Rare","Broadcaster",2018,"VIIS-Haulover",0.0447547918706067,17,-1.34916045819057
"Rare","Broadcaster",2018,"VIIS-Mennebeck",0.0855819054348466,17,-1.06761804841265
"Rare","Broadcaster",2018,"VIIS-Newfound",0.0949225114043662,17,-1.02263077999295
"Rare","Broadcaster",2018,"VIIS-Tektite",0.231406880934192,17,-0.635623731350908
"Rare","Broadcaster",2018,"VIIS-Yawzi",0.105186522675171,17,-0.978039901843518
"Rare","Broadcaster",2019,"BUIS-South Fore Reef",0.0979953014930312,18,-1.008794746599
"Rare","Broadcaster",2019,"VIIS-Haulover",0.0362950230597289,18,-1.44015292333535
"Rare","Broadcaster",2019,"VIIS-Mennebeck",0.0908469778429455,18,-1.04168951555422
"Rare","Broadcaster",2019,"VIIS-Newfound",0.0613351254480286,18,-1.21229074213155
"Rare","Broadcaster",2019,"VIIS-Tektite",0.195253593777485,18,-0.709400963886681
"Rare","Broadcaster",2019,"VIIS-Yawzi",0.102340239614908,18,-0.989953570524833
"Rare","Broadcaster",2020,"BUIS-South Fore Reef",0.081418471195511,19,-1.08927705668011
"Rare","Broadcaster",2020,"VIIS-Haulover",0.0324250912486206,19,-1.48911879307837
"Rare","Broadcaster",2020,"VIIS-Mennebeck",0.0922177439418819,19,-1.03518550677044
"Rare","Broadcaster",2020,"VIIS-Newfound",0.050528260546643,19,-1.29646565224658
"Rare","Broadcaster",2020,"VIIS-Tektite",0.285637909856024,19,-0.544184153518135
"Rare","Broadcaster",2020,"VIIS-Yawzi",0.0665374901688184,19,-1.17693358498794
"Rare","Broadcaster",2021,"BUIS-South Fore Reef",0.106519910016793,20,-0.972569209105298
"Rare","Broadcaster",2021,"VIIS-Haulover",0.0126262626262626,20,-1.89872518158949
"Rare","Broadcaster",2021,"VIIS-Mennebeck",0.0270783123223334,20,-1.56737840689746
"Rare","Broadcaster",2021,"VIIS-Newfound",0.078979738826464,20,-1.10248430674044
"Rare","Broadcaster",2021,"VIIS-Tektite",0.0833018980926378,20,-1.07934510277368
"Rare","Broadcaster",2021,"VIIS-Yawzi",0.0538462219754926,20,-1.26884476279786
"Rare","Broadcaster",2022,"BUIS-South Fore Reef",0.0675795951455006,21,-1.17018441431611
"Rare","Broadcaster",2022,"VIIS-Haulover",0.042823491773351,21,-1.36831792377508
"Rare","Broadcaster",2022,"VIIS-Newfound",0.0484422935944417,21,-1.31477530252675
"Rare","Broadcaster",2022,"VIIS-Tektite",0.0552437517172201,21,-1.25771683525708
"Rare","Broadcaster",2023,"BUIS-South Fore Reef",0.0296700498381171,22,-1.52768172417857
"Rare","Broadcaster",2023,"VIIS-Haulover",0.0500395691191837,22,-1.30068643858626
"Rare","Broadcaster",2023,"VIIS-Mennebeck",0.0126262626262626,22,-1.89872518158949
"Rare","Broadcaster",2023,"VIIS-Newfound",0.053790927320339,22,-1.26929096870133
"Rare","Broadcaster",2023,"VIIS-Tektite",0.0574851335940046,22,-1.24044445501249
"Rare","Broadcaster",2023,"VIIS-Yawzi",0.0736546512544412,22,-1.13279982247573
"Rare","Brooder",2001,"BUIS-Western Spur and Groove",0.0395861448493028,0,-1.40245679054882
"Rare","Brooder",2001,"VIIS-Mennebeck",0.0306302850585177,0,-1.51384896144465
"Rare","Brooder",2001,"VIIS-Newfound",0.0444969237904647,0,-1.35167001209784
"Rare","Brooder",2001,"VIIS-Yawzi",0.0299156978668785,0,-1.52410086157676
"Rare","Brooder",2002,"BUIS-South Fore Reef",0.0369797178130511,1,-1.43203640720341
"Rare","Brooder",2002,"BUIS-Western Spur and Groove",0.0994830380795292,1,-1.00225096042434
"Rare","Brooder",2002,"VIIS-Mennebeck",0.0868360735526634,1,-1.06129982217022
"Rare","Brooder",2002,"VIIS-Newfound",0.0592979242979243,1,-1.22696050868861
"Rare","Brooder",2002,"VIIS-Yawzi",0.0738229412461046,1,-1.13180865567915
"Rare","Brooder",2003,"BUIS-South Fore Reef",0.0344954598402874,2,-1.46223806133434
"Rare","Brooder",2003,"BUIS-Western Spur and Groove",0.0309492699722585,2,-1.50934959061023
"Rare","Brooder",2003,"VIIS-Haulover",0.0303068228068228,2,-1.51845959018432
"Rare","Brooder",2003,"VIIS-Mennebeck",0.051708597935306,2,-1.28643723784609
"Rare","Brooder",2003,"VIIS-Newfound",0.0683920209912108,2,-1.16499456263102
"Rare","Brooder",2003,"VIIS-Yawzi",0.113667468387296,2,-0.94436381254578
"Rare","Brooder",2004,"BUIS-South Fore Reef",0.0281868131868131,3,-1.54995402287326
"Rare","Brooder",2004,"BUIS-Western Spur and Groove",0.0632247998914666,3,-1.19911253653744
"Rare","Brooder",2004,"VIIS-Haulover",0.0291362258431224,3,-1.53556670519682
"Rare","Brooder",2004,"VIIS-Mennebeck",0.0729460012711244,3,-1.13699851012397
"Rare","Brooder",2004,"VIIS-Newfound",0.0682254094877477,3,-1.16605384902215
"Rare","Brooder",2004,"VIIS-Yawzi",0.117603153551429,3,-0.92958103241276
"Rare","Brooder",2005,"BUIS-South Fore Reef",0.0762164593324013,4,-1.11795123042763
"Rare","Brooder",2005,"BUIS-Western Spur and Groove",0.0375478225478225,4,-1.42541524329056
"Rare","Brooder",2005,"VIIS-Haulover",0.0342702208803432,4,-1.46508309642204
"Rare","Brooder",2005,"VIIS-Mennebeck",0.0629592538459533,4,-1.20094042760746
"Rare","Brooder",2005,"VIIS-Newfound",0.0687570040141123,4,-1.16268305531957
"Rare","Brooder",2005,"VIIS-Tektite",0.0826614023721922,4,-1.08269723107296
"Rare","Brooder",2005,"VIIS-Yawzi",0.101985403413112,4,-0.991461981873047
"Rare","Brooder",2006,"BUIS-South Fore Reef",0.0101388888888889,5,-1.99400963631081
"Rare","Brooder",2006,"VIIS-Haulover",0.0037037037037037,5,-2.43136376415899
"Rare","Brooder",2006,"VIIS-Mennebeck",0.0270156444540681,5,-1.56838466797275
"Rare","Brooder",2006,"VIIS-Tektite",0.0311992652940929,5,-1.50585563298406
"Rare","Brooder",2006,"VIIS-Yawzi",0.0257005494505494,5,-1.59005759181303
"Rare","Brooder",2007,"BUIS-South Fore Reef",0.0101388888888889,6,-1.99400963631081
"Rare","Brooder",2007,"VIIS-Haulover",0.00172413793103448,6,-2.76342799356294
"Rare","Brooder",2007,"VIIS-Mennebeck",0.00539275539275539,6,-2.26818927820725
"Rare","Brooder",2007,"VIIS-Newfound",0.00617283950617284,6,-2.20951501454263
"Rare","Brooder",2007,"VIIS-Tektite",0.0306437389770723,6,-1.51365824563076
"Rare","Brooder",2007,"VIIS-Yawzi",0.0242456896551724,6,-1.6153654581075
"Rare","Brooder",2008,"BUIS-South Fore Reef",0.0156695156695157,7,-1.80494442697158
"Rare","Brooder",2008,"BUIS-Western Spur and Groove",0.00896700143472023,7,-2.04735276075393
"Rare","Brooder",2008,"VIIS-Haulover",0.0126083112290009,7,-1.89934307940961
"Rare","Brooder",2008,"VIIS-Mennebeck",0.0398934368997394,7,-1.3990985467362
"Rare","Brooder",2008,"VIIS-Newfound",0.00973813767931416,7,-2.01152408962338
"Rare","Brooder",2008,"VIIS-Tektite",0.0356068121693122,7,-1.44846690639453
"Rare","Brooder",2008,"VIIS-Yawzi",0.0197904730073848,7,-1.70354382570052
"Rare","Brooder",2009,"BUIS-South Fore Reef",0.0301387269129205,8,-1.5208750966256
"Rare","Brooder",2009,"BUIS-Western Spur and Groove",0.0195609832706607,8,-1.70860931834754
"Rare","Brooder",2009,"VIIS-Haulover",0.0321757929973591,8,-1.49247074076753
"Rare","Brooder",2009,"VIIS-Mennebeck",0.0675536856657539,8,-1.17035095129579
"Rare","Brooder",2009,"VIIS-Newfound",0.0242672547946382,8,-1.61497934995453
"Rare","Brooder",2009,"VIIS-Tektite",0.0445847298017602,8,-1.35081386098265
"Rare","Brooder",2009,"VIIS-Yawzi",0.0353553034389432,8,-1.45154543104641
"Rare","Brooder",2010,"BUIS-South Fore Reef",0.0346321073639622,9,-1.46052108082437
"Rare","Brooder",2010,"BUIS-Western Spur and Groove",0.0541481870525988,9,-1.26641607950464
"Rare","Brooder",2010,"VIIS-Haulover",0.019832410236822,9,-1.70262450269115
"Rare","Brooder",2010,"VIIS-Mennebeck",0.0629564847875023,9,-1.20095952906084
"Rare","Brooder",2010,"VIIS-Newfound",0.0106793743890518,9,-1.9714541880697
"Rare","Brooder",2010,"VIIS-Tektite",0.0427293400253552,9,-1.36927381501243
"Rare","Brooder",2010,"VIIS-Yawzi",0.0403261872930991,9,-1.3944128371504
"Rare","Brooder",2011,"BUIS-South Fore Reef",0.0370603568895789,10,-1.43109040276055
"Rare","Brooder",2011,"BUIS-Western Spur and Groove",0.0555093408331075,10,-1.2556339298334
"Rare","Brooder",2011,"VIIS-Haulover",0.0232426401081525,10,-1.63371454240563
"Rare","Brooder",2011,"VIIS-Mennebeck",0.0434438929539727,10,-1.36207126507952
"Rare","Brooder",2011,"VIIS-Newfound",0.0205413873760648,10,-1.6873702272713
"Rare","Brooder",2011,"VIIS-Tektite",0.0322696502843562,10,-1.49120574114699
"Rare","Brooder",2011,"VIIS-Yawzi",0.0413619689466167,10,-1.38339879577732
"Rare","Brooder",2012,"BUIS-South Fore Reef",0.0602030144902536,11,-1.22038176216899
"Rare","Brooder",2012,"BUIS-Western Spur and Groove",0.0449129778173896,11,-1.34762814941765
"Rare","Brooder",2012,"VIIS-Haulover",0.010768986113507,11,-1.96782518305639
"Rare","Brooder",2012,"VIIS-Mennebeck",0.0401293965221903,11,-1.39653737126674
"Rare","Brooder",2012,"VIIS-Newfound",0.0126262626262626,11,-1.89872518158949
"Rare","Brooder",2012,"VIIS-Tektite",0.0526630359350948,11,-1.27849410816474
"Rare","Brooder",2012,"VIIS-Yawzi",0.048772857225486,11,-1.3118218016995
"Rare","Brooder",2013,"BUIS-South Fore Reef",0.0892427126031253,12,-1.04942723746188
"Rare","Brooder",2013,"BUIS-Western Spur and Groove",0.0718600856764993,12,-1.14351226933553
"Rare","Brooder",2013,"VIIS-Haulover",0.0108700980392157,12,-1.96376653892214
"Rare","Brooder",2013,"VIIS-Mennebeck",0.0365816642182796,12,-1.43673654094886
"Rare","Brooder",2013,"VIIS-Newfound",0.0278412638152347,12,-1.55531105442337
"Rare","Brooder",2013,"VIIS-Tektite",0.069974092946411,12,-1.15506272245696
"Rare","Brooder",2013,"VIIS-Yawzi",0.0449673591944109,12,-1.34710261656751
"Rare","Brooder",2014,"BUIS-South Fore Reef",0.0780631519216671,13,-1.10755391738282
"Rare","Brooder",2014,"BUIS-Western Spur and Groove",0.0692419525140114,13,-1.15963069420356
"Rare","Brooder",2014,"VIIS-Haulover",0.00430152922412984,13,-2.36637712220295
"Rare","Brooder",2014,"VIIS-Mennebeck",0.0373912184262435,13,-1.42723038274167
"Rare","Brooder",2014,"VIIS-Newfound",0.0317559789067142,13,-1.49817449519914
"Rare","Brooder",2014,"VIIS-Tektite",0.0337686031619855,13,-1.47148690358101
"Rare","Brooder",2014,"VIIS-Yawzi",0.0618613631977118,13,-1.20858051396878
"Rare","Brooder",2015,"BUIS-South Fore Reef",0.0981684284073989,14,-1.00802816163308
"Rare","Brooder",2015,"VIIS-Haulover",0.0087443765384942,14,-2.05827114965518
"Rare","Brooder",2015,"VIIS-Mennebeck",0.0333181862086527,14,-1.47731864895235
"Rare","Brooder",2015,"VIIS-Newfound",0.0205325012458551,14,-1.68755814214887
"Rare","Brooder",2015,"VIIS-Tektite",0.0514905039484024,14,-1.28827285762044
"Rare","Brooder",2015,"VIIS-Yawzi",0.050119432242594,14,-1.29999385737671
"Rare","Brooder",2016,"BUIS-South Fore Reef",0.0856389848117789,15,-1.06732848959404
"Rare","Brooder",2016,"VIIS-Haulover",0.00413127413127414,15,-2.38391598639604
"Rare","Brooder",2016,"VIIS-Mennebeck",0.028945409363366,15,-1.53842030400031
"Rare","Brooder",2016,"VIIS-Newfound",0.0333926864859647,15,-1.47634863997239
"Rare","Brooder",2016,"VIIS-Tektite",0.0640437455065938,15,-1.19352327692016
"Rare","Brooder",2016,"VIIS-Yawzi",0.0870165104020076,15,-1.0603983370803
"Rare","Brooder",2017,"BUIS-South Fore Reef",0.156079034813555,16,-0.806655429264763
"Rare","Brooder",2017,"VIIS-Haulover",0.00732368326118326,16,-2.13527044657882
"Rare","Brooder",2017,"VIIS-Mennebeck",0.0315034509247882,16,-1.5016418704801
"Rare","Brooder",2017,"VIIS-Newfound",0.0508992746658781,16,-1.29328840648154
"Rare","Brooder",2017,"VIIS-Tektite",0.032078281173988,16,-1.4937889102336
"Rare","Brooder",2017,"VIIS-Yawzi",0.0541714905048041,16,-1.26622921482619
"Rare","Brooder",2018,"BUIS-South Fore Reef",0.13549100377177,17,-0.868089539785758
"Rare","Brooder",2018,"VIIS-Haulover",0.00717077095216584,17,-2.14443414945465
"Rare","Brooder",2018,"VIIS-Mennebeck",0.0330441267416057,17,-1.48090572075869
"Rare","Brooder",2018,"VIIS-Newfound",0.0391831622678397,17,-1.40690051729347
"Rare","Brooder",2018,"VIIS-Tektite",0.0287892934951759,17,-1.54076899281249
"Rare","Brooder",2018,"VIIS-Yawzi",0.0471716637039218,17,-1.32631880629212
"Rare","Brooder",2019,"BUIS-South Fore Reef",0.106885784005684,18,-0.971080052868298
"Rare","Brooder",2019,"VIIS-Haulover",0.019630425117261,18,-1.70707029519972
"Rare","Brooder",2019,"VIIS-Mennebeck",0.0343380717389595,18,-1.46422409638076
"Rare","Brooder",2019,"VIIS-Newfound",0.0319388440860215,18,-1.49568080567238
"Rare","Brooder",2019,"VIIS-Tektite",0.0563932340978323,18,-1.24877299832587
"Rare","Brooder",2019,"VIIS-Yawzi",0.0666730906072106,18,-1.17604941284283
"Rare","Brooder",2020,"BUIS-South Fore Reef",0.124524848021646,19,-0.904743979636943
"Rare","Brooder",2020,"VIIS-Haulover",0.00597147950089127,19,-2.22391805421932
"Rare","Brooder",2020,"VIIS-Mennebeck",0.0331874364165729,19,-1.47902629363345
"Rare","Brooder",2020,"VIIS-Newfound",0.0355206476530006,19,-1.44951912426843
"Rare","Brooder",2020,"VIIS-Tektite",0.0357662762074527,19,-1.44652627390584
"Rare","Brooder",2020,"VIIS-Yawzi",0.0270723689952521,19,-1.56747373918519
"Rare","Brooder",2021,"BUIS-South Fore Reef",0.153447801407953,20,-0.81403932973613
"Rare","Brooder",2021,"VIIS-Haulover",0.00584033613445379,20,-2.23356215680242
"Rare","Brooder",2021,"VIIS-Mennebeck",0.0208552042517887,20,-1.68078555240217
"Rare","Brooder",2021,"VIIS-Newfound",0.0380981652924382,20,-1.41909593830222
"Rare","Brooder",2021,"VIIS-Tektite",0.00791693021294539,20,-2.10144318331168
"Rare","Brooder",2021,"VIIS-Yawzi",0.0600622421026168,20,-1.22139845977241
"Rare","Brooder",2022,"BUIS-South Fore Reef",0.10996248804005,21,-0.958755442256725
"Rare","Brooder",2022,"VIIS-Haulover",0.00532175032175033,21,-2.27394550491235
"Rare","Brooder",2022,"VIIS-Newfound",0.0403957528640311,21,-1.39366429342098
"Rare","Brooder",2022,"VIIS-Tektite",0.0312851894178982,21,-1.5046612112187
"Rare","Brooder",2023,"BUIS-South Fore Reef",0.104681052528538,22,-0.980131919342835
"Rare","Brooder",2023,"VIIS-Haulover",0.00511494252873563,22,-2.29115924163769
"Rare","Brooder",2023,"VIIS-Mennebeck",0.030425872232595,22,-1.51675696279804
"Rare","Brooder",2023,"VIIS-Newfound",0.0633916675325344,22,-1.19796782386057
"Rare","Brooder",2023,"VIIS-Tektite",0.0362983311740032,22,-1.44011334131601
"Rare","Brooder",2023,"VIIS-Yawzi",0.061563972179781,22,-1.21067336674657
