"category","Reproductive_mode","year","site","perccover","yearind","perccoverLog"
"Common","Broadcaster",2021,"Eagle Ray",0.188194444444444,20,-0.725393201220844
"Common","Broadcaster",2021,"Fish Bay",1.13333333333333,20,0.0543576623225927
"Common","Broadcaster",2021,"Flat Cay",0.481388888888889,20,-0.31750393805337
"Common","Broadcaster",2021,"Great Pond",0.107708333333333,20,-0.967750694281645
"Common","Broadcaster",2021,"Jacks Bay",0.0702777777777778,20,-1.15318197959147
"Common","Broadcaster",2021,"Magens Bay",0.158611111111111,20,-0.799666392521439
"Common","Broadcaster",2021,"Salt River West",0.298333333333333,20,-0.52529821940375
"Common","Broadcaster",2021,"Savana",0.0844444444444444,20,-1.07342891715853
"Common","Broadcaster",2021,"Seahorse Cottage Shoal",0.391388888888889,20,-0.407391507657931
"Common","Broadcaster",2021,"South Water",0.125277777777778,20,-0.902125958889327
"Common","Broadcaster",2021,"Sprat Hole",1.38444444444444,20,0.141275532883826
"Common","Broadcaster",2021,"St James",0.121388888888889,20,-0.915821063796865
"Common","Broadcaster",2022,"Black Point",0.581666666666667,21,-0.235325823424464
"Common","Broadcaster",2022,"Botany Bay",0.173055555555556,21,-0.761814454108118
"Common","Broadcaster",2022,"Brewers Bay",1.35916666666667,21,0.133272714992651
"Common","Broadcaster",2022,"Buck Island STT",0.340833333333333,21,-0.467457938040283
"Common","Broadcaster",2022,"Buck Island STX",0.3125,21,-0.505149978319906
"Common","Broadcaster",2022,"Cane Bay",1.22138888888889,21,0.086853964852419
"Common","Broadcaster",2022,"Castle",0.841388888888889,21,-0.0750032274344315
"Common","Broadcaster",2022,"Coculus Rock",0.426111111111111,21,-0.370477141154325
"Common","Broadcaster",2022,"Eagle Ray",0.189722222222222,21,-0.721881797085755
"Common","Broadcaster",2022,"Fish Bay",0.891111111111111,21,-0.0500681411551613
"Common","Broadcaster",2022,"Flat Cay",0.608333333333333,21,-0.215858385927169
"Common","Broadcaster",2022,"Great Pond",0.04125,21,-1.38457604711406
"Common","Broadcaster",2022,"Jacks Bay",0.0322222222222222,21,-1.49184451154037
"Common","Broadcaster",2022,"Magens Bay",0.209722222222222,21,-0.678355549138099
"Common","Broadcaster",2022,"Salt River West",0.196666666666667,21,-0.706269243077518
"Common","Broadcaster",2022,"Savana",0.0886111111111111,21,-1.05251181771011
"Common","Broadcaster",2022,"Seahorse Cottage Shoal",0.658055555555556,21,-0.181737440044522
"Common","Broadcaster",2022,"South Water",0.128888888888889,21,-0.889784520212406
"Common","Broadcaster",2022,"Sprat Hole",0.935555555555556,21,-0.0289304179396754
"Common","Broadcaster",2022,"St James",0.200277777777778,21,-0.698367236047858
"Common","Broadcaster",2023,"Black Point",0.758333333333333,22,-0.120139853726531
"Common","Broadcaster",2023,"Botany Bay",0.267222222222222,22,-0.573127428729474
"Common","Broadcaster",2023,"Brewers Bay",1.20472222222222,22,0.0808869213814747
"Common","Broadcaster",2023,"Buck Island STT",0.318055555555556,22,-0.49749701409138
"Common","Broadcaster",2023,"Buck Island STX",0.241944444444444,22,-0.616284345759624
"Common","Broadcaster",2023,"Cane Bay",1.29944444444444,22,0.113757716705847
"Common","Broadcaster",2023,"Castle",0.626666666666667,22,-0.202963405455983
"Common","Broadcaster",2023,"Coculus Rock",0.5425,22,-0.265600257479433
"Common","Broadcaster",2023,"Eagle Ray",0.198333333333333,22,-0.702604288991113
"Common","Broadcaster",2023,"Fish Bay",0.640555555555556,22,-0.193443197808607
"Common","Broadcaster",2023,"Flat Cay",0.398333333333333,22,-0.399753349435506
"Common","Broadcaster",2023,"Great Pond",0.0295833333333333,22,-1.52895289299253
"Common","Broadcaster",2023,"Jacks Bay",0.0661111111111111,22,-1.17972554371078
"Common","Broadcaster",2023,"Magens Bay",0.223055555555556,22,-0.651586955488606
"Common","Broadcaster",2023,"Salt River West",0.160833333333333,22,-0.793623937039851
"Common","Broadcaster",2023,"Savana",0.0505555555555556,22,-1.29623111278221
"Common","Broadcaster",2023,"Seahorse Cottage Shoal",0.510833333333333,22,-0.29172077152921
"Common","Broadcaster",2023,"South Water",0.119444444444444,22,-0.922834045187701
"Common","Broadcaster",2023,"Sprat Hole",1.25722222222222,22,0.0994120488514225
"Common","Broadcaster",2023,"St James",0.0991666666666667,22,-1.00363428465509
"Common","Brooder",2001,"Buck Island STX",1.265,0,0.102090525511837
"Common","Brooder",2001,"Cane Bay",0.973333333333333,0,-0.0117384032712441
"Common","Brooder",2001,"Coculus Rock",0.638888888888889,0,-0.194574664749694
"Common","Brooder",2001,"Eagle Ray",0.358333333333333,0,-0.445712790468038
"Common","Brooder",2001,"Fish Bay",0.661666666666667,0,-0.179360743620529
"Common","Brooder",2001,"Jacks Bay",0.177083333333333,0,-0.751822311661295
"Common","Brooder",2001,"Magens Bay",0.75,0,-0.1249387366083
"Common","Brooder",2001,"Salt River West",0.31,0,-0.508638306165727
"Common","Brooder",2001,"Sprat Hole",0.707083333333333,0,-0.15052939939393
"Common","Brooder",2002,"Botany Bay",3.62611111111111,1,0.559441107592671
"Common","Brooder",2002,"Brewers Bay",0.257083333333333,1,-0.589926077678364
"Common","Brooder",2002,"Buck Island STX",0.886666666666667,1,-0.0522396180885954
"Common","Brooder",2002,"Cane Bay",1.43958333333333,1,0.158236809998611
"Common","Brooder",2002,"Coculus Rock",0.775,1,-0.11069829749369
"Common","Brooder",2002,"Eagle Ray",0.347916666666667,1,-0.458524766228004
"Common","Brooder",2002,"Fish Bay",0.765555555555556,1,-0.116023287531699
"Common","Brooder",2002,"Jacks Bay",0.19375,1,-0.712758288821652
"Common","Brooder",2002,"Magens Bay",0.462083333333333,1,-0.335279695562446
"Common","Brooder",2002,"Salt River West",0.333333333333333,1,-0.477121254719662
"Common","Brooder",2002,"Sprat Hole",1.4035,1,0.147212416970458
"Common","Brooder",2003,"Black Point",1.26916666666667,2,0.103518657288418
"Common","Brooder",2003,"Botany Bay",3.20333333333333,2,0.505602132948883
"Common","Brooder",2003,"Brewers Bay",0.607916666666667,2,-0.216155949818154
"Common","Brooder",2003,"Buck Island STX",1.17625,2,0.0704996364353133
"Common","Brooder",2003,"Cane Bay",1.46791666666667,2,0.166701401469636
"Common","Brooder",2003,"Castle",3.33611111111111,2,0.523240506635619
"Common","Brooder",2003,"Coculus Rock",0.57,2,-0.244125144327509
"Common","Brooder",2003,"Eagle Ray",0.202083333333333,2,-0.694469503109342
"Common","Brooder",2003,"Fish Bay",1.25722222222222,2,0.0994120488514225
"Common","Brooder",2003,"Flat Cay",0.357916666666667,2,-0.446218077880364
"Common","Brooder",2003,"Great Pond",1.18722222222222,2,0.0745320170607633
"Common","Brooder",2003,"Jacks Bay",0.31375,2,-0.503416265510905
"Common","Brooder",2003,"Magens Bay",1.16208333333333,2,0.0652372725544439
"Common","Brooder",2003,"Salt River West",0.516666666666667,2,-0.286789556549371
"Common","Brooder",2003,"Savana",0.98625,2,-0.00601298378252325
"Common","Brooder",2003,"Seahorse Cottage Shoal",0.46125,2,-0.336063620832883
"Common","Brooder",2003,"Sprat Hole",1.26541666666667,2,0.102233550206659
"Common","Brooder",2004,"Botany Bay",4.125,3,0.615423952885944
"Common","Brooder",2004,"Buck Island STX",0.932083333333333,3,-0.0305452576149763
"Common","Brooder",2004,"Cane Bay",1.63291666666667,3,0.212964021766497
"Common","Brooder",2004,"Coculus Rock",0.933333333333333,3,-0.0299632233774433
"Common","Brooder",2004,"Eagle Ray",0.422916666666667,3,-0.373745199462374
"Common","Brooder",2004,"Fish Bay",0.791111111111111,3,-0.101762515802469
"Common","Brooder",2004,"Flat Cay",0.4425,3,-0.354086724966156
"Common","Brooder",2004,"Great Pond",1.07777777777778,3,0.03252922482692
"Common","Brooder",2004,"Jacks Bay",0.184166666666667,3,-0.734788972362514
"Common","Brooder",2004,"Magens Bay",0.730833333333333,3,-0.136181652681584
"Common","Brooder",2004,"Salt River West",0.699166666666667,3,-0.155419285218925
"Common","Brooder",2004,"Savana",0.625416666666667,3,-0.203830549468336
"Common","Brooder",2004,"Seahorse Cottage Shoal",0.30425,3,-0.516769413097897
"Common","Brooder",2004,"Sprat Hole",1.24333333333333,3,0.0945875770890251
"Common","Brooder",2005,"Black Point",1.55083333333333,4,0.190565127083142
"Common","Brooder",2005,"Botany Bay",3.185,4,0.503109436671369
"Common","Brooder",2005,"Buck Island STT",0.0783333333333333,4,-1.10605339244793
"Common","Brooder",2005,"Buck Island STX",1.16583333333333,4,0.0666364684442028
"Common","Brooder",2005,"Cane Bay",1.70625,4,0.232042664384831
"Common","Brooder",2005,"Coculus Rock",1.03333333333333,4,0.0142404391146103
"Common","Brooder",2005,"Eagle Ray",0.215416666666667,4,-0.666720698617663
"Common","Brooder",2005,"Fish Bay",0.765555555555556,4,-0.116023287531699
"Common","Brooder",2005,"Flat Cay",0.330416666666667,4,-0.480938054394002
"Common","Brooder",2005,"Great Pond",1.48555555555556,4,0.171888897822659
"Common","Brooder",2005,"Jacks Bay",0.305833333333333,4,-0.514515181795535
"Common","Brooder",2005,"Magens Bay",0.86625,4,-0.0623567523801368
"Common","Brooder",2005,"Salt River West",0.370416666666667,4,-0.431309480741392
"Common","Brooder",2005,"Savana",0.948333333333333,4,-0.0230389839885724
"Common","Brooder",2005,"Seahorse Cottage Shoal",1.22208333333333,4,0.0871008212689461
"Common","Brooder",2005,"South Water",0.117777777777778,4,-0.928936644174555
"Common","Brooder",2005,"Sprat Hole",1.23166666666667,4,0.0904931880111821
"Common","Brooder",2005,"St James",0.37625,4,-0.4245234913981
"Common","Brooder",2006,"Black Point",0.527916666666667,5,-0.277434626828165
"Common","Brooder",2006,"Botany Bay",1.56333333333333,5,0.194051587995421
"Common","Brooder",2006,"Buck Island STT",0.158333333333333,5,-0.800427645094796
"Common","Brooder",2006,"Buck Island STX",0.260416666666667,5,-0.584331224367531
"Common","Brooder",2006,"Cane Bay",0.510416666666667,5,-0.292075153011055
"Common","Brooder",2006,"Coculus Rock",0.542222222222222,5,-0.265822687436614
"Common","Brooder",2006,"Eagle Ray",0.0879166666666667,5,-1.05592878641391
"Common","Brooder",2006,"Fish Bay",0.184444444444444,5,-0.73413442139927
"Common","Brooder",2006,"Flat Cay",0.34625,5,-0.460610217927495
"Common","Brooder",2006,"Great Pond",0.541111111111111,5,-0.266713548224691
"Common","Brooder",2006,"Jacks Bay",0.100833333333333,5,-0.996395875731175
"Common","Brooder",2006,"Magens Bay",0.8415,5,-0.0749458796881573
"Common","Brooder",2006,"Salt River West",0.30875,5,-0.510393033732278
"Common","Brooder",2006,"Savana",0.59125,5,-0.228228846254132
"Common","Brooder",2006,"Seahorse Cottage Shoal",0.18625,5,-0.72990371857967
"Common","Brooder",2006,"South Water",0.0455555555555556,5,-1.34145865271959
"Common","Brooder",2006,"St James",0.0183333333333333,5,-1.73675856522542
"Common","Brooder",2007,"Black Point",0.742916666666667,6,-0.129059898536251
"Common","Brooder",2007,"Botany Bay",1.02222222222222,6,0.00954531790623036
"Common","Brooder",2007,"Buck Island STT",0.36375,6,-0.439196998006036
"Common","Brooder",2007,"Buck Island STX",0.32375,6,-0.489790222910692
"Common","Brooder",2007,"Cane Bay",0.56375,6,-0.248913445113983
"Common","Brooder",2007,"Coculus Rock",0.780555555555556,6,-0.107596180862207
"Common","Brooder",2007,"Eagle Ray",0.1375,6,-0.861697301833719
"Common","Brooder",2007,"Fish Bay",0.309444444444444,6,-0.509417309929577
"Common","Brooder",2007,"Flat Cay",0.557916666666667,6,-0.253430664699597
"Common","Brooder",2007,"Great Pond",0.861111111111111,6,-0.0649408069330146
"Common","Brooder",2007,"Jacks Bay",0.12125,6,-0.916318252725699
"Common","Brooder",2007,"Magens Bay",0.20625,6,-0.685606042778037
"Common","Brooder",2007,"Salt River West",0.24125,6,-0.61753267798417
"Common","Brooder",2007,"Savana",0.628333333333333,6,-0.201809900177851
"Common","Brooder",2007,"Seahorse Cottage Shoal",0.3125,6,-0.505149978319906
"Common","Brooder",2007,"South Water",0.258888888888889,6,-0.586886588413306
"Common","Brooder",2007,"Sprat Hole",0.896666666666667,6,-0.0473689747172544
"Common","Brooder",2007,"St James",0.220416666666667,6,-0.65675556967642
"Common","Brooder",2008,"Black Point",0.963333333333333,7,-0.0162234119631146
"Common","Brooder",2008,"Botany Bay",1.11388888888889,7,0.0468418718528951
"Common","Brooder",2008,"Brewers Bay",0.74,7,-0.130768280269024
"Common","Brooder",2008,"Buck Island STT",0.20125,7,-0.696264110960094
"Common","Brooder",2008,"Buck Island STX",0.5725,7,-0.242224508988074
"Common","Brooder",2008,"Cane Bay",0.806666666666667,7,-0.0933058887392312
"Common","Brooder",2008,"Coculus Rock",1.305,7,0.1156105116743
"Common","Brooder",2008,"Eagle Ray",0.1875,7,-0.726998727936262
"Common","Brooder",2008,"Fish Bay",0.373888888888889,7,-0.427257440879329
"Common","Brooder",2008,"Flat Cay",0.992916666666667,7,-0.00308719936514991
"Common","Brooder",2008,"Great Pond",1.045,7,0.0191162904470728
"Common","Brooder",2008,"Jacks Bay",0.159166666666667,7,-0.798147878799897
"Common","Brooder",2008,"Magens Bay",0.213333333333333,7,-0.670941280735775
"Common","Brooder",2008,"Salt River West",0.36375,7,-0.439196998006036
"Common","Brooder",2008,"Savana",0.885,7,-0.0530567293021746
"Common","Brooder",2008,"Seahorse Cottage Shoal",0.145,7,-0.838631997765025
"Common","Brooder",2008,"South Water",0.075,7,-1.1249387366083
"Common","Brooder",2008,"Sprat Hole",0.76,7,-0.119186407719209
"Common","Brooder",2008,"St James",0.207916666666667,7,-0.682110696088216
"Common","Brooder",2009,"Black Point",1.06583333333333,8,0.0276892984310291
"Common","Brooder",2009,"Botany Bay",1.56777777777778,8,0.195284504315023
"Common","Brooder",2009,"Brewers Bay",0.94125,8,-0.026295010791243
"Common","Brooder",2009,"Buck Island STT",0.72625,8,-0.138913854601613
"Common","Brooder",2009,"Buck Island STX",0.629583333333333,8,-0.200946777372581
"Common","Brooder",2009,"Cane Bay",0.577083333333333,8,-0.238761468311139
"Common","Brooder",2009,"Coculus Rock",1.305,8,0.1156105116743
"Common","Brooder",2009,"Eagle Ray",0.25,8,-0.602059991327962
"Common","Brooder",2009,"Fish Bay",0.546666666666667,8,-0.262277406671965
"Common","Brooder",2009,"Flat Cay",1.00041666666667,8,0.000180918345421328
"Common","Brooder",2009,"Magens Bay",0.23875,8,-0.622056619744216
"Common","Brooder",2009,"Salt River West",0.584166666666667,8,-0.233463228080966
"Common","Brooder",2009,"Savana",0.755,8,-0.122053048370812
"Common","Brooder",2009,"Seahorse Cottage Shoal",0.222083333333333,8,-0.653484032685034
"Common","Brooder",2009,"South Water",0.21,8,-0.677780705266081
"Common","Brooder",2009,"Sprat Hole",0.974583333333333,8,-0.011181019902453
"Common","Brooder",2009,"St James",0.529166666666667,8,-0.276407520755649
"Common","Brooder",2010,"Black Point",0.902916666666667,9,-0.044352330391788
"Common","Brooder",2010,"Botany Bay",1.92388888888889,9,0.284179986446155
"Common","Brooder",2010,"Brewers Bay",0.800833333333333,9,-0.0964578583790794
"Common","Brooder",2010,"Buck Island STT",0.6375,9,-0.195519810894007
"Common","Brooder",2010,"Buck Island STX",0.556666666666667,9,-0.254404783572079
"Common","Brooder",2010,"Cane Bay",0.61375,9,-0.212008494868975
"Common","Brooder",2010,"Castle",2.97861111111111,9,0.474013805221298
"Common","Brooder",2010,"Coculus Rock",0.962222222222222,9,-0.0167246174219782
"Common","Brooder",2010,"Eagle Ray",0.227083333333333,9,-0.643814739434964
"Common","Brooder",2010,"Fish Bay",0.490555555555556,9,-0.309311801525737
"Common","Brooder",2010,"Flat Cay",1.30708333333333,9,0.116303276986139
"Common","Brooder",2010,"Great Pond",1.49694444444444,9,0.175205682828738
"Common","Brooder",2010,"Jacks Bay",0.236666666666667,9,-0.625862906000587
"Common","Brooder",2010,"Magens Bay",0.345416666666667,9,-0.461656711161332
"Common","Brooder",2010,"Salt River West",0.3025,9,-0.519274621011512
"Common","Brooder",2010,"Savana",0.432916666666667,9,-0.363595694154429
"Common","Brooder",2010,"Seahorse Cottage Shoal",0.152916666666667,9,-0.815545177459517
"Common","Brooder",2010,"South Water",0.243333333333333,9,-0.613798394599206
"Common","Brooder",2010,"Sprat Hole",0.6475,9,-0.188760227246711
"Common","Brooder",2010,"St James",0.155833333333333,9,-0.807339639511126
"Common","Brooder",2011,"Black Point",1.64,10,0.214843848047698
"Common","Brooder",2011,"Botany Bay",2.256,10,0.353339095311305
"Common","Brooder",2011,"Brewers Bay",0.71,10,-0.148741651280925
"Common","Brooder",2011,"Buck Island STT",0.577916666666667,10,-0.238134780638321
"Common","Brooder",2011,"Buck Island STX",0.567916666666667,10,-0.245715385876933
"Common","Brooder",2011,"Cane Bay",0.5925,10,-0.227311645317858
"Common","Brooder",2011,"Castle",3.02388888888889,10,0.480565829213768
"Common","Brooder",2011,"Coculus Rock",1.01333333333333,10,0.00575232888909134
"Common","Brooder",2011,"Eagle Ray",0.2775,10,-0.556737012541305
"Common","Brooder",2011,"Fish Bay",0.805,10,-0.0942041196321315
"Common","Brooder",2011,"Flat Cay",1.39791666666667,10,0.145481282793405
"Common","Brooder",2011,"Great Pond",1.18277777777778,10,0.0729031563350166
"Common","Brooder",2011,"Jacks Bay",0.225833333333333,10,-0.646211955173219
"Common","Brooder",2011,"Magens Bay",0.259166666666667,10,-0.586420857020787
"Common","Brooder",2011,"Salt River West",0.475416666666667,10,-0.322925597293391
"Common","Brooder",2011,"Savana",0.783333333333333,10,-0.106053392447926
"Common","Brooder",2011,"Seahorse Cottage Shoal",0.36,10,-0.443697499232713
"Common","Brooder",2011,"South Water",0.232222222222222,10,-0.634096223328271
"Common","Brooder",2011,"Sprat Hole",0.728333333333333,10,-0.137669813413222
"Common","Brooder",2011,"St James",0.144166666666667,10,-0.841135142918829
"Common","Brooder",2012,"Black Point",1.28083333333333,11,0.10749262145212
"Common","Brooder",2012,"Brewers Bay",0.77375,11,-0.111399337971826
"Common","Brooder",2012,"Buck Island STT",0.395,11,-0.40340290437354
"Common","Brooder",2012,"Buck Island STX",0.347083333333333,11,-0.459566240304818
"Common","Brooder",2012,"Cane Bay",0.705,11,-0.151810883008601
"Common","Brooder",2012,"Castle",3.05666666666667,11,0.485248080950359
"Common","Brooder",2012,"Coculus Rock",1.24777777777778,11,0.0961372468221329
"Common","Brooder",2012,"Eagle Ray",0.290416666666667,11,-0.536978463613597
"Common","Brooder",2012,"Fish Bay",0.303888888888889,11,-0.517285178769875
"Common","Brooder",2012,"Flat Cay",1.24208333333333,11,0.0941507343210248
"Common","Brooder",2012,"Great Pond",0.823333333333333,11,-0.0844243014599968
"Common","Brooder",2012,"Jacks Bay",0.11125,11,-0.953699980347031
"Common","Brooder",2012,"Salt River West",0.367083333333333,11,-0.435235333299558
"Common","Brooder",2012,"Seahorse Cottage Shoal",0.510416666666667,11,-0.292075153011055
"Common","Brooder",2012,"South Water",0.126111111111111,11,-0.899246647910183
"Common","Brooder",2012,"Sprat Hole",0.815416666666667,11,-0.0886204160536049
"Common","Brooder",2012,"St James",0.223333333333333,11,-0.651046452018836
"Common","Brooder",2013,"Black Point",1.02291666666667,12,0.00984025474738127
"Common","Brooder",2013,"Botany Bay",1.48111111111111,12,0.170587639974534
"Common","Brooder",2013,"Brewers Bay",0.850833333333333,12,-0.0701555039607146
"Common","Brooder",2013,"Buck Island STT",0.442916666666667,12,-0.353677977188309
"Common","Brooder",2013,"Buck Island STX",0.525833333333333,12,-0.27915188680349
"Common","Brooder",2013,"Cane Bay",0.687083333333333,12,-0.162990586067087
"Common","Brooder",2013,"Castle",2.86111111111111,12,0.456534723937885
"Common","Brooder",2013,"Coculus Rock",0.672777777777778,12,-0.172128361960254
"Common","Brooder",2013,"Eagle Ray",0.47125,12,-0.326748636786151
"Common","Brooder",2013,"Flat Cay",1.00125,12,0.000542529092294158
"Common","Brooder",2013,"Great Pond",1.085,12,0.0354297381845482
"Common","Brooder",2013,"Jacks Bay",0.225416666666667,12,-0.647013976605037
"Common","Brooder",2013,"Magens Bay",0.396666666666667,12,-0.401574293327132
"Common","Brooder",2013,"Salt River West",0.435833333333333,12,-0.360679557180351
"Common","Brooder",2013,"Savana",0.417083333333333,12,-0.379777164232287
"Common","Brooder",2013,"Seahorse Cottage Shoal",0.314166666666667,12,-0.502839895841832
"Common","Brooder",2013,"South Water",0.193333333333333,12,-0.713693261156725
"Common","Brooder",2013,"Sprat Hole",0.753333333333333,12,-0.123012815572261
"Common","Brooder",2013,"St James",0.240833333333333,12,-0.618283403291077
"Common","Brooder",2014,"Black Point",1.41166666666667,13,0.149732159947063
"Common","Brooder",2014,"Botany Bay",2.27833333333333,13,0.357617264184179
"Common","Brooder",2014,"Brewers Bay",0.904583333333333,13,-0.043551418257186
"Common","Brooder",2014,"Buck Island STT",0.325,13,-0.488116639021126
"Common","Brooder",2014,"Buck Island STX",0.555416666666667,13,-0.255381092297747
"Common","Brooder",2014,"Cane Bay",0.730833333333333,13,-0.136181652681584
"Common","Brooder",2014,"Castle",2.71611111111111,13,0.43394753216053
"Common","Brooder",2014,"Coculus Rock",0.877777777777778,13,-0.0566154181488834
"Common","Brooder",2014,"Eagle Ray",0.465416666666667,13,-0.332158068595997
"Common","Brooder",2014,"Fish Bay",0.501666666666667,13,-0.2995847547898
"Common","Brooder",2014,"Flat Cay",0.989166666666667,13,-0.00473052709303357
"Common","Brooder",2014,"Great Pond",0.933888888888889,13,-0.0297047916638351
"Common","Brooder",2014,"Jacks Bay",0.349583333333333,13,-0.456449280882906
"Common","Brooder",2014,"Magens Bay",0.278541666666667,13,-0.555109830113603
"Common","Brooder",2014,"Salt River West",0.541666666666667,13,-0.266267889404769
"Common","Brooder",2014,"Savana",0.3825,13,-0.417368560510364
"Common","Brooder",2014,"Seahorse Cottage Shoal",0.297916666666667,13,-0.525905199910526
"Common","Brooder",2014,"South Water",0.295555555555556,13,-0.529360872808258
"Common","Brooder",2014,"Sprat Hole",0.77875,13,-0.108601940332774
"Common","Brooder",2014,"St James",0.312083333333333,13,-0.50572942401214
"Common","Brooder",2015,"Black Point",0.88625,14,-0.052443751808877
"Common","Brooder",2015,"Botany Bay",1.79944444444444,14,0.255138442906871
"Common","Brooder",2015,"Brewers Bay",0.835416666666667,14,-0.0780968647554049
"Common","Brooder",2015,"Buck Island STT",0.465,14,-0.332547047110046
"Common","Brooder",2015,"Buck Island STX",0.449166666666667,14,-0.347592480860886
"Common","Brooder",2015,"Cane Bay",0.93125,14,-0.0309337142436507
"Common","Brooder",2015,"Castle",2.30888888888889,14,0.363403033781834
"Common","Brooder",2015,"Coculus Rock",0.635,14,-0.197226274708024
"Common","Brooder",2015,"Eagle Ray",0.497916666666667,14,-0.30284333642745
"Common","Brooder",2015,"Fish Bay",0.318888888888889,14,-0.496360612705333
"Common","Brooder",2015,"Flat Cay",0.216666666666667,14,-0.664207898076807
"Common","Brooder",2015,"Great Pond",1.065,14,0.0273496077747565
"Common","Brooder",2015,"Jacks Bay",0.307083333333333,14,-0.512743753852555
"Common","Brooder",2015,"Magens Bay",0.226666666666667,14,-0.644612342013426
"Common","Brooder",2015,"Salt River West",0.607083333333333,14,-0.216751689941616
"Common","Brooder",2015,"Savana",0.27,14,-0.568636235841013
"Common","Brooder",2015,"Seahorse Cottage Shoal",0.20875,14,-0.68037351584436
"Common","Brooder",2015,"South Water",0.328888888888889,14,-0.482950798380386
"Common","Brooder",2015,"Sprat Hole",0.74,14,-0.130768280269024
"Common","Brooder",2015,"St James",0.233333333333333,14,-0.632023214705406
"Common","Brooder",2016,"Black Point",1.35875,15,0.133139557094351
"Common","Brooder",2016,"Botany Bay",1.13277777777778,15,0.054144720674834
"Common","Brooder",2016,"Brewers Bay",1.00416666666667,15,0.00180580086326235
"Common","Brooder",2016,"Buck Island STT",0.37125,15,-0.430333537674731
"Common","Brooder",2016,"Buck Island STX",0.52375,15,-0.280875964025648
"Common","Brooder",2016,"Cane Bay",0.47125,15,-0.326748636786151
"Common","Brooder",2016,"Castle",2.415,15,0.382917135087531
"Common","Brooder",2016,"Coculus Rock",1.14,15,0.0569048513364726
"Common","Brooder",2016,"Eagle Ray",0.416666666666667,15,-0.380211241711606
"Common","Brooder",2016,"Fish Bay",0.679444444444444,15,-0.167846048067021
"Common","Brooder",2016,"Flat Cay",0.665833333333333,15,-0.176634466733633
"Common","Brooder",2016,"Great Pond",1.01166666666667,15,0.00503744069161397
"Common","Brooder",2016,"Jacks Bay",0.216666666666667,15,-0.664207898076807
"Common","Brooder",2016,"Magens Bay",0.24,15,-0.619788758288394
"Common","Brooder",2016,"Salt River West",0.445833333333333,15,-0.350827464026396
"Common","Brooder",2016,"Savana",0.399583333333333,15,-0.398392634540942
"Common","Brooder",2016,"Seahorse Cottage Shoal",0.339166666666667,15,-0.469586836822405
"Common","Brooder",2016,"South Water",0.176111111111111,15,-0.754213242885555
"Common","Brooder",2016,"Sprat Hole",0.7725,15,-0.112101511903128
"Common","Brooder",2016,"St James",0.2875,15,-0.541362150974351
"Common","Brooder",2017,"Black Point",0.988333333333333,16,-0.005096557019381
"Common","Brooder",2017,"Botany Bay",0.767222222222222,16,-0.115078826524675
"Common","Brooder",2017,"Brewers Bay",0.269583333333333,16,-0.569306961042906
"Common","Brooder",2017,"Buck Island STT",0.39625,16,-0.402030724774192
"Common","Brooder",2017,"Coculus Rock",0.505,16,-0.296708621881339
"Common","Brooder",2017,"Flat Cay",0.4475,16,-0.349206960348069
"Common","Brooder",2017,"Magens Bay",0.1725,16,-0.763210900590707
"Common","Brooder",2017,"Savana",0.221666666666667,16,-0.654299609416558
"Common","Brooder",2017,"Seahorse Cottage Shoal",0.17625,16,-0.753870874336564
"Common","Brooder",2018,"Black Point",1.25916666666667,17,0.100083218291401
"Common","Brooder",2018,"Botany Bay",0.448333333333333,17,-0.348398970381236
"Common","Brooder",2018,"Brewers Bay",0.659166666666667,17,-0.181004762549948
"Common","Brooder",2018,"Buck Island STT",0.382916666666667,17,-0.416895730325495
"Common","Brooder",2018,"Buck Island STX",0.509375,17,-0.292962373915948
"Common","Brooder",2018,"Cane Bay",0.757291666666667,17,-0.120736822180531
"Common","Brooder",2018,"Castle",1.99861111111111,17,0.300728297505337
"Common","Brooder",2018,"Coculus Rock",0.636666666666667,17,-0.196087887471935
"Common","Brooder",2018,"Eagle Ray",0.30125,17,-0.521072944417075
"Common","Brooder",2018,"Fish Bay",0.613888888888889,17,-0.211910227082177
"Common","Brooder",2018,"Flat Cay",0.585,17,-0.23284413391782
"Common","Brooder",2018,"Great Pond",0.453611111111111,17,-0.343316316030619
"Common","Brooder",2018,"Jacks Bay",0.201458333333333,17,-0.695814763292586
"Common","Brooder",2018,"Magens Bay",0.207916666666667,17,-0.682110696088216
"Common","Brooder",2018,"Salt River West",0.396666666666667,17,-0.401574293327132
"Common","Brooder",2018,"Savana",0.16,17,-0.795880017344075
"Common","Brooder",2018,"Seahorse Cottage Shoal",0.22875,17,-0.640638897261514
"Common","Brooder",2018,"South Water",0.166666666666667,17,-0.778151250383644
"Common","Brooder",2018,"Sprat Hole",0.833958333333333,17,-0.0788556472704821
"Common","Brooder",2018,"St James",0.242708333333333,17,-0.614915312013549
"Common","Brooder",2019,"Black Point",1.29583333333333,18,0.112549147315231
"Common","Brooder",2019,"Botany Bay",0.185,18,-0.732828271596986
"Common","Brooder",2019,"Brewers Bay",0.521666666666667,18,-0.282606912837195
"Common","Brooder",2019,"Buck Island STT",0.37375,18,-0.427418798667514
"Common","Brooder",2019,"Buck Island STX",0.581666666666667,18,-0.235325823424464
"Common","Brooder",2019,"Cane Bay",0.632916666666667,18,-0.19865346784882
"Common","Brooder",2019,"Castle",2.11555555555556,18,0.325424434609131
